Sale_ID,Date,Product_ID,Customer_ID,Region,Salesperson_ID,Quantity,Unit_Price,Discount
SAL02228,2025-03-05,P002,C0802,East,S009,2,111.66,0.1
SAL02229,2024-10-12,P012,C0346,East,S005,5,112.29,0.05
SAL02230,2025-06-11,P017,C0305,West,S003,9,77.98,0.0
SAL02231,2025-05-10,P010,C0730,South,S006,9,78.42,0.15
SAL02232,2025-03-20,P012,C0325,South,S007,4,138.42,0.05
SAL02233,2024-09-18,P013,C0747,East,S007,2,118.82,0.0
SAL02234,2024-09-13,P006,C0792,West,S004,4,112.27,0.0
SAL02235,2024-09-23,P020,C0531,South,S006,2,126.82,0.1
SAL02236,2024-09-13,P011,C0597,North,S006,1,40.63,0.05
SAL02237,2025-02-04,P011,C0529,South,S007,9,38.87,0.0
SAL02238,2025-05-25,P013,C0077,West,S002,4,93.06,0.05
SAL02239,2024-10-14,P011,C0755,East,S008,8,42.34,0.15
SAL02240,2024-12-23,P010,C0632,East,S009,7,82.08,0.0
SAL02241,2025-02-14,P007,C0136,North,S003,9,9.06,0.15
SAL02242,2025-01-07,P002,C0430,East,S003,1,106.96,0.0
SAL02243,2025-02-13,P007,C0152,West,S010,1,8.69,0.15
SAL02244,2024-11-17,P003,C0716,North,S004,1,97.1,0.0
SAL02245,2025-07-18,P010,C0261,West,S006,1,104.0,0.0
SAL02246,2024-10-28,P003,C0723,South,S003,7,113.01,0.0
SAL02247,2024-08-17,P016,C0803,East,S010,6,70.53,0.0
SAL02248,2025-01-29,P005,C0030,East,S001,1,35.93,0.0
SAL02249,2024-09-15,P006,C0134,North,S001,4,100.69,0.1
SAL02250,2024-12-07,P001,C0853,North,S001,10,71.82,0.0
SAL02251,2025-04-15,P018,C0885,East,S005,4,103.64,0.0
SAL02252,2024-09-01,P012,C0979,North,S006,1,133.59,0.1
SAL02253,2025-01-03,P009,C0554,East,S010,5,41.02,0.1
SAL02254,2024-09-02,P003,C0978,North,S004,10,123.87,0.0
SAL02255,2025-02-20,P016,C0255,East,S005,6,73.46,0.0
SAL02256,2025-03-15,P009,C0929,West,S003,1,46.23,0.0
SAL02257,2024-08-23,P002,C0032,East,S007,6,111.47,0.0
SAL02258,2025-03-03,P001,C0247,South,S009,5,86.65,0.0
SAL02259,2025-03-27,P007,C0336,West,S006,5,9.25,0.0
SAL02260,2025-07-05,P012,C0245,East,S010,7,119.91,0.0
SAL02261,2025-03-18,P004,C0881,South,S010,8,46.17,0.0
SAL02262,2024-11-28,P006,C0563,West,S007,8,117.67,0.0
SAL02263,2025-04-24,P002,C0285,East,S008,9,85.53,0.1
SAL02264,2024-10-29,P018,C0768,North,S004,8,119.12,0.0
SAL02265,2025-02-11,P016,C0619,North,S002,2,65.16,0.0
SAL02266,2025-05-17,P008,C0836,North,S009,3,95.28,0.0
SAL02267,2025-06-21,P005,C0833,West,S003,6,29.13,0.0
SAL02268,2025-06-07,P016,C0251,South,S002,9,73.88,0.15
SAL02269,2024-10-22,P001,C0062,West,S006,10,87.25,0.0
SAL02270,2025-04-11,P007,C0189,North,S003,6,8.33,0.15
SAL02271,2024-08-31,P008,C0328,East,S009,10,89.95,0.0
SAL02272,2024-08-08,P010,C0522,North,S001,1,99.79,0.1
SAL02273,2024-08-08,P018,C0550,North,S006,3,96.68,0.0
SAL02274,2025-06-30,P005,C0112,East,S003,1,36.73,0.1
SAL02275,2025-04-17,P005,C0151,South,S003,4,30.04,0.0
SAL02276,2025-04-28,P010,C0182,South,S002,10,100.06,0.1
SAL02277,2025-05-29,P013,C0680,West,S008,7,113.3,0.05
SAL02278,2024-11-21,P007,C0198,West,S007,1,9.15,0.1
SAL02279,2024-12-31,P003,C0544,East,S003,2,98.45,0.05
SAL02280,2025-07-22,P004,C0808,North,S008,7,47.53,0.0
SAL02281,2024-12-05,P002,C0271,East,S006,1,111.22,0.15
SAL02282,2024-08-30,P015,C0574,West,S002,8,6.85,0.05
SAL02283,2025-06-17,P007,C0080,South,S001,1,8.51,0.0
SAL02284,2024-08-02,P019,C0819,East,S005,8,21.25,0.0
SAL02285,2024-08-03,P017,C0581,North,S005,4,67.06,0.05
SAL02286,2025-05-30,P010,C0024,South,S003,4,81.04,0.0
SAL02287,2024-09-10,P004,C0882,South,S008,7,45.96,0.1
SAL02288,2025-06-14,P014,C0117,South,S009,6,71.15,0.0
SAL02289,2024-08-14,P020,C0682,South,S010,4,134.72,0.0
SAL02290,2024-11-02,P014,C0845,North,S005,10,73.45,0.0
SAL02291,2024-12-05,P012,C0007,West,S010,10,136.47,0.05
SAL02292,2025-07-04,P015,C0765,West,S007,2,6.94,0.0
SAL02293,2025-07-08,P015,C0983,East,S005,3,7.3,0.0
SAL02294,2025-02-12,P010,C0267,West,S004,10,83.83,0.0
SAL02295,2025-03-15,P012,C0330,East,S005,2,138.21,0.0
SAL02296,2025-04-10,P018,C0081,South,S003,8,114.1,0.05
SAL02297,2024-12-15,P013,C0245,South,S006,5,102.61,0.0
SAL02298,2024-10-30,P018,C0935,East,S001,2,115.06,0.15
SAL02299,2024-09-02,P013,C0487,West,S004,10,111.19,0.15
SAL02300,2024-08-22,P011,C0684,South,S001,6,45.82,0.0
SAL02301,2025-06-01,P004,C0312,West,S005,1,39.11,0.05
SAL02302,2024-10-20,P020,C0238,West,S005,1,114.69,0.1
SAL02303,2024-11-18,P018,C0740,East,S004,7,121.83,0.05
SAL02304,2024-11-04,P003,C0419,South,S005,4,102.33,0.1
SAL02305,2025-03-02,P006,C0414,South,S005,2,115.1,0.1
SAL02306,2025-04-02,P012,C0557,South,S002,3,105.91,0.1
SAL02307,2025-06-01,P001,C0018,West,S009,1,68.37,0.05
SAL02308,2025-02-14,P006,C0017,East,S002,8,92.26,0.0
SAL02309,2024-08-14,P017,C0167,South,S004,3,68.42,0.0
SAL02310,2024-12-24,P008,C0100,South,S007,5,100.41,0.1
SAL02311,2025-03-25,P012,C0756,West,S007,4,134.6,0.05
SAL02312,2025-02-14,P018,C0111,North,S007,2,122.36,0.05
SAL02313,2024-09-14,P012,C0233,East,S003,2,128.25,0.05
SAL02314,2024-09-02,P006,C0928,North,S001,6,91.3,0.05
SAL02315,2024-11-21,P002,C0237,East,S003,2,89.49,0.05
SAL02316,2025-04-28,P017,C0504,East,S001,1,73.54,0.05
SAL02317,2024-08-14,P013,C0350,East,S003,6,95.68,0.15
SAL02318,2025-04-06,P001,C0121,West,S005,10,71.09,0.0
SAL02319,2024-09-09,P005,C0766,West,S008,4,37.82,0.1
SAL02320,2025-03-30,P013,C0191,East,S006,4,120.61,0.15
SAL02321,2024-10-23,P006,C0806,North,S008,1,116.84,0.05
SAL02322,2025-04-01,P006,C0197,East,S002,1,120.12,0.0
SAL02323,2025-03-01,P013,C0246,West,S003,9,110.33,0.0
SAL02324,2024-09-15,P005,C0465,East,S006,10,31.95,0.15
SAL02325,2024-08-16,P009,C0564,South,S009,9,51.95,0.05
SAL02326,2025-07-15,P013,C0208,West,S001,9,103.57,0.0
SAL02327,2025-06-21,P002,C0478,East,S006,5,90.65,0.0
SAL02328,2025-01-12,P019,C0459,East,S009,6,19.95,0.1
SAL02329,2024-08-19,P015,C0003,South,S009,4,6.69,0.05
SAL02330,2024-12-03,P020,C0949,South,S003,6,106.52,0.05
SAL02331,2024-09-09,P012,C0670,North,S009,9,108.49,0.0
SAL02332,2024-12-07,P003,C0840,South,S007,9,126.96,0.0
SAL02333,2025-04-18,P007,C0728,North,S007,10,9.16,0.1
SAL02334,2024-11-25,P011,C0263,West,S002,1,38.02,0.15
SAL02335,2024-08-15,P005,C0859,West,S003,1,33.62,0.0
SAL02336,2025-07-07,P006,C0294,South,S007,8,114.87,0.0
SAL02337,2025-01-03,P004,C0590,East,S004,1,50.16,0.0
SAL02338,2024-08-23,P009,C0488,South,S002,10,42.04,0.15
SAL02339,2024-11-08,P003,C0427,North,S001,1,119.77,0.05
SAL02340,2025-02-27,P013,C0274,East,S007,8,106.01,0.0
SAL02341,2024-12-22,P001,C0649,East,S003,8,73.73,0.0
SAL02342,2024-11-02,P006,C0642,South,S006,4,98.44,0.15
SAL02343,2025-01-10,P012,C0739,South,S004,10,104.87,0.1
SAL02344,2024-09-02,P014,C0156,East,S007,8,74.59,0.0
SAL02345,2025-06-19,P005,C0463,South,S004,6,33.53,0.05
SAL02346,2025-02-15,P013,C0316,West,S009,5,93.71,0.05
SAL02347,2025-07-03,P003,C0452,East,S006,4,98.94,0.0
SAL02348,2025-02-26,P018,C0295,North,S010,2,109.36,0.1
SAL02349,2024-12-16,P004,C0512,West,S002,3,38.9,0.0
SAL02350,2024-12-07,P014,C0525,East,S001,10,70.02,0.1
SAL02351,2024-11-29,P019,C0128,South,S001,10,21.51,0.1
SAL02352,2024-12-12,P004,C0182,East,S003,7,51.05,0.0
SAL02353,2024-12-22,P002,C0214,South,S004,8,104.98,0.05
SAL02354,2025-07-16,P019,C0444,South,S003,6,20.34,0.05
SAL02355,2025-05-26,P017,C0249,North,S008,6,75.52,0.0
SAL02356,2025-02-22,P015,C0149,South,S009,10,6.23,0.1
SAL02357,2025-04-15,P012,C0479,East,S005,10,128.8,0.0
SAL02358,2025-06-01,P006,C0331,South,S001,7,100.31,0.0
SAL02359,2024-10-16,P016,C0700,East,S002,6,72.33,0.1
SAL02360,2025-04-20,P008,C0857,East,S008,9,105.77,0.0
SAL02361,2024-09-17,P001,C0704,West,S002,3,75.6,0.0
SAL02362,2025-04-09,P013,C0223,South,S006,9,105.22,0.0
SAL02363,2025-06-14,P006,C0906,East,S008,7,97.49,0.1
SAL02364,2025-07-23,P013,C0949,North,S010,2,92.54,0.05
SAL02365,2025-06-15,P016,C0537,North,S007,1,65.22,0.0
SAL02366,2025-05-10,P008,C0709,South,S006,10,95.93,0.0
SAL02367,2025-01-08,P009,C0229,East,S005,1,53.38,0.0
SAL02368,2025-01-17,P001,C0882,South,S009,4,89.5,0.0
SAL02369,2025-01-29,P007,C0169,West,S010,10,7.9,0.0
SAL02370,2025-01-22,P014,C0241,West,S008,3,80.79,0.0
SAL02371,2025-06-24,P007,C0959,West,S006,9,9.42,0.05
SAL02372,2025-05-27,P012,C0645,South,S005,2,111.75,0.05
SAL02373,2025-02-01,P017,C0982,East,S003,2,67.61,0.0
SAL02374,2025-06-18,P006,C0940,North,S008,1,101.05,0.1
SAL02375,2025-02-04,P002,C0250,North,S005,10,107.04,0.05
SAL02376,2025-05-29,P002,C0843,West,S005,2,95.82,0.0
SAL02377,2025-03-30,P015,C0670,South,S005,7,6.32,0.0
SAL02378,2025-05-18,P018,C0785,East,S003,2,112.46,0.05
SAL02379,2025-06-14,P004,C0506,West,S006,5,41.77,0.0
SAL02380,2024-12-01,P008,C0540,East,S004,10,113.44,0.0
SAL02381,2025-06-29,P008,C1000,North,S002,10,109.6,0.0
SAL02382,2025-03-17,P019,C0751,North,S010,9,22.12,0.15
SAL02383,2025-06-08,P018,C0781,South,S005,10,127.4,0.0
SAL02384,2024-08-17,P013,C0468,South,S007,3,103.67,0.0
SAL02385,2025-06-20,P006,C0201,East,S003,7,109.51,0.05
SAL02386,2024-10-04,P015,C0654,East,S003,5,6.63,0.0
SAL02387,2024-09-12,P008,C0758,North,S006,8,106.78,0.05
SAL02388,2024-09-17,P003,C0234,North,S003,7,110.61,0.05
SAL02389,2025-02-10,P004,C0201,East,S010,7,46.09,0.05
SAL02390,2025-06-10,P014,C0456,East,S007,3,80.67,0.0
SAL02391,2024-08-17,P013,C0275,West,S007,2,123.32,0.1
SAL02392,2025-02-22,P002,C0771,East,S008,9,106.86,0.05
SAL02393,2025-04-18,P011,C0351,East,S001,7,46.94,0.1
SAL02394,2025-01-11,P019,C0263,West,S005,4,19.53,0.1
SAL02395,2025-06-12,P014,C0768,East,S010,3,75.45,0.0
SAL02396,2024-12-12,P011,C0600,South,S001,4,37.15,0.1
SAL02397,2025-03-10,P002,C0299,North,S002,10,110.78,0.1
SAL02398,2025-01-03,P005,C0056,North,S008,6,37.76,0.0
SAL02399,2024-10-17,P011,C0206,South,S001,5,41.55,0.1
SAL02400,2025-04-03,P002,C0470,South,S009,8,87.51,0.05
SAL02401,2024-10-26,P001,C0938,West,S010,9,70.76,0.0
SAL02402,2025-05-14,P018,C0258,North,S008,7,104.94,0.0
SAL02403,2024-11-20,P019,C0969,East,S003,6,22.67,0.1
SAL02404,2024-11-25,P002,C0062,North,S004,6,113.13,0.1
SAL02405,2024-11-17,P005,C0714,West,S008,8,36.48,0.0
SAL02406,2025-03-29,P007,C0029,West,S005,6,7.11,0.0
SAL02407,2025-07-16,P007,C0602,South,S002,3,8.75,0.05
SAL02408,2024-09-20,P011,C0909,West,S002,10,38.15,0.1
SAL02409,2025-01-31,P016,C0721,West,S002,2,64.74,0.05
SAL02410,2025-02-05,P007,C0560,East,S002,1,7.41,0.0
SAL02411,2024-11-11,P007,C0321,East,S001,3,8.64,0.0
SAL02412,2024-11-26,P012,C0377,South,S007,5,117.9,0.0
SAL02413,2024-09-30,P014,C0222,South,S004,3,75.35,0.0
SAL02414,2025-07-05,P006,C0176,West,S006,4,115.9,0.1
SAL02415,2024-09-02,P003,C0764,East,S004,7,125.98,0.0
SAL02416,2024-11-03,P019,C0010,South,S006,7,22.88,0.05
SAL02417,2024-09-08,P016,C0800,North,S008,5,78.5,0.0
SAL02418,2024-08-07,P008,C0890,East,S001,4,106.77,0.0
SAL02419,2024-09-14,P017,C0316,East,S003,4,70.78,0.05
SAL02420,2024-11-01,P011,C0733,North,S008,3,41.62,0.1
SAL02421,2025-03-03,P018,C0729,East,S003,9,117.04,0.15
SAL02422,2025-05-08,P002,C0083,North,S009,1,110.7,0.0
SAL02423,2025-02-28,P009,C0411,East,S007,3,54.28,0.0
SAL02424,2024-09-20,P001,C0743,West,S008,6,77.57,0.0
SAL02425,2025-04-17,P012,C0029,East,S007,9,102.67,0.0
SAL02426,2025-07-24,P009,C0802,South,S008,2,43.18,0.1
SAL02427,2024-08-17,P018,C0661,South,S002,2,108.38,0.05
SAL02428,2024-08-05,P020,C0320,South,S010,6,104.86,0.0
SAL02429,2025-05-14,P020,C0837,South,S009,6,136.77,0.0
SAL02430,2025-05-06,P008,C0482,North,S008,7,113.04,0.0
SAL02431,2024-10-03,P009,C0355,East,S010,6,50.65,0.05
SAL02432,2025-06-15,P014,C0939,East,S008,10,63.23,0.0
SAL02433,2024-08-07,P006,C0869,West,S002,3,118.84,0.05
SAL02434,2025-04-21,P016,C0054,North,S004,1,80.16,0.1
SAL02435,2024-09-04,P003,C0273,East,S008,1,107.33,0.1
SAL02436,2024-08-10,P009,C0705,East,S001,7,40.85,0.0
SAL02437,2025-01-12,P004,C0855,North,S005,2,42.61,0.0
SAL02438,2024-12-17,P020,C0239,North,S008,3,120.75,0.1
SAL02439,2024-08-10,P015,C0054,West,S006,9,7.28,0.0
SAL02440,2024-07-28,P004,C0439,West,S005,5,39.44,0.15
SAL02441,2025-05-12,P005,C0955,West,S008,2,30.18,0.1
SAL02442,2024-11-10,P017,C0911,West,S006,1,66.51,0.05
SAL02443,2024-11-05,P006,C0483,East,S002,1,104.4,0.0
SAL02444,2025-04-22,P004,C0434,North,S005,9,40.1,0.05
SAL02445,2024-12-22,P007,C0549,South,S002,1,8.46,0.05
SAL02446,2024-08-12,P007,C0682,South,S006,9,8.9,0.15
SAL02447,2024-09-26,P004,C0462,South,S009,9,49.75,0.15
SAL02448,2025-03-03,P016,C0934,West,S003,9,63.98,0.0
SAL02449,2025-05-09,P010,C0246,West,S007,4,78.02,0.1
SAL02450,2024-12-20,P015,C0559,West,S010,5,6.44,0.0
SAL02451,2025-06-01,P002,C0802,West,S001,8,95.3,0.0
SAL02452,2025-07-01,P019,C0522,North,S001,5,24.01,0.05
SAL02453,2024-11-09,P002,C0064,North,S004,3,101.87,0.0
SAL02454,2024-08-24,P014,C0048,West,S004,9,79.92,0.1
SAL02455,2025-02-28,P018,C0115,West,S010,8,105.93,0.05
SAL02456,2024-11-04,P012,C0635,North,S009,5,117.51,0.15
SAL02457,2024-08-22,P018,C0075,North,S010,2,116.05,0.0
SAL02458,2025-01-22,P005,C0588,West,S008,1,31.37,0.05
SAL02459,2025-06-21,P003,C0142,South,S007,9,116.32,0.0
SAL02460,2025-06-09,P002,C0364,East,S010,8,84.71,0.1
SAL02461,2024-09-28,P016,C0953,South,S009,10,72.16,0.0
SAL02462,2025-06-01,P006,C0088,North,S003,4,114.17,0.1
SAL02463,2024-10-26,P001,C0315,West,S010,4,79.28,0.1
SAL02464,2025-06-17,P006,C0222,East,S009,4,119.3,0.1
SAL02465,2025-01-27,P003,C0811,West,S005,8,103.67,0.05
SAL02466,2024-11-03,P002,C0006,South,S001,1,110.83,0.05
SAL02467,2025-06-05,P001,C0509,West,S009,8,77.92,0.1
SAL02468,2025-01-29,P014,C0005,South,S008,3,77.12,0.0
SAL02469,2025-04-11,P005,C0541,West,S009,10,29.45,0.0
SAL02470,2025-03-29,P017,C0292,East,S006,9,76.62,0.0
SAL02471,2025-01-21,P008,C0215,West,S005,2,101.24,0.1
SAL02472,2024-09-07,P008,C0811,North,S002,3,111.87,0.0
SAL02473,2025-06-14,P019,C0778,East,S006,5,21.37,0.0
SAL02474,2024-12-29,P019,C0102,West,S010,6,21.65,0.1
SAL02475,2024-10-03,P012,C0471,South,S006,3,119.95,0.05
SAL02476,2024-11-27,P006,C0239,East,S003,5,107.65,0.05
SAL02477,2025-03-02,P002,C0864,West,S001,7,94.26,0.05
SAL02478,2025-04-27,P007,C0923,East,S006,1,8.37,0.0
SAL02479,2025-05-29,P013,C0574,East,S008,10,123.52,0.0
SAL02480,2024-12-23,P015,C0519,West,S001,6,8.21,0.05
SAL02481,2024-10-10,P011,C0739,East,S007,2,48.03,0.1
SAL02482,2025-06-04,P003,C0237,West,S003,4,122.9,0.0
SAL02483,2024-12-11,P009,C0802,West,S005,6,46.2,0.1
SAL02484,2025-03-28,P005,C0264,East,S007,1,30.87,0.1
SAL02485,2024-12-16,P008,C0460,East,S003,10,115.96,0.05
SAL02486,2024-08-09,P013,C0379,South,S001,5,124.79,0.0
SAL02487,2025-01-23,P005,C0461,West,S006,10,30.87,0.1
SAL02488,2024-10-07,P019,C0199,West,S010,9,20.15,0.0
SAL02489,2025-02-11,P003,C0541,North,S007,7,95.22,0.05
SAL02490,2024-11-05,P003,C0068,South,S001,8,95.47,0.15
SAL02491,2024-08-17,P006,C0990,South,S001,5,90.59,0.0
SAL02492,2024-09-01,P007,C0495,West,S008,10,8.72,0.0
SAL02493,2024-08-16,P001,C0794,South,S008,4,70.88,0.0
SAL02494,2025-05-15,P008,C0320,East,S003,9,94.23,0.05
SAL02495,2025-06-01,P012,C0684,East,S005,9,126.59,0.1
SAL02496,2024-11-03,P020,C0269,East,S001,6,142.55,0.05
SAL02497,2024-08-26,P003,C0761,West,S005,10,101.2,0.0
SAL02498,2025-06-14,P012,C0165,East,S007,10,130.33,0.05
SAL02499,2025-07-05,P012,C0815,East,S007,1,130.71,0.1
SAL02500,2024-11-13,P006,C0276,South,S009,5,97.69,0.05
SAL02501,2025-02-14,P012,C0839,West,S004,10,122.0,0.0
SAL02502,2025-07-10,P018,C0462,North,S010,2,116.63,0.0
SAL02503,2025-01-03,P012,C0772,North,S009,10,103.21,0.1
SAL02504,2025-05-12,P015,C0152,South,S004,6,7.0,0.0
SAL02505,2024-12-25,P009,C0317,South,S010,1,50.16,0.05
SAL02506,2025-05-22,P006,C0879,West,S005,8,103.65,0.0
SAL02507,2024-09-04,P010,C0599,West,S007,5,91.61,0.0
SAL02508,2025-07-14,P008,C0049,East,S008,1,93.27,0.0
SAL02509,2025-02-22,P020,C0689,West,S003,3,115.75,0.1
SAL02510,2025-02-13,P015,C0776,North,S004,10,8.01,0.05
SAL02511,2025-07-11,P004,C0159,West,S005,1,43.99,0.1
SAL02512,2025-05-19,P003,C0865,South,S007,5,121.11,0.1
SAL02513,2024-07-27,P002,C0778,East,S005,2,88.65,0.0
SAL02514,2024-08-02,P011,C0255,North,S004,8,38.93,0.15
SAL02515,2025-07-10,P015,C0251,West,S001,5,7.86,0.1
SAL02516,2025-04-03,P009,C0328,North,S008,4,49.41,0.0
SAL02517,2025-05-10,P016,C0661,West,S007,4,66.32,0.0
SAL02518,2025-03-23,P013,C0305,East,S008,1,98.49,0.0
SAL02519,2025-07-20,P003,C0950,West,S006,8,99.12,0.05
SAL02520,2025-03-27,P016,C0546,West,S004,3,84.12,0.0
SAL02521,2025-01-29,P010,C0656,East,S007,3,87.08,0.1
SAL02522,2024-08-05,P007,C0265,West,S003,3,7.49,0.0
SAL02523,2025-05-21,P002,C0320,South,S002,2,103.37,0.05
SAL02524,2024-12-25,P016,C0368,South,S006,6,69.22,0.1
SAL02525,2025-05-10,P016,C0614,South,S005,7,63.1,0.0
SAL02526,2025-02-21,P005,C0413,West,S008,2,31.26,0.0
SAL02527,2025-06-01,P001,C0883,North,S004,6,76.21,0.0
SAL02528,2024-09-24,P003,C0966,West,S010,2,117.65,0.0
SAL02529,2025-03-23,P010,C0339,West,S007,2,94.25,0.0
SAL02530,2024-10-14,P019,C0173,South,S002,10,25.08,0.0
SAL02531,2025-05-19,P011,C0756,North,S003,3,36.8,0.1
SAL02532,2025-07-07,P013,C0763,South,S003,3,106.67,0.15
SAL02533,2024-08-10,P007,C0612,South,S004,5,9.17,0.15
SAL02534,2024-08-26,P013,C0511,West,S008,6,105.2,0.15
SAL02535,2025-03-24,P010,C0839,East,S004,10,98.58,0.0
SAL02536,2025-04-26,P009,C0387,East,S010,6,55.27,0.0
SAL02537,2025-01-23,P016,C0259,East,S004,6,65.68,0.15
SAL02538,2024-10-23,P006,C0862,South,S002,4,95.34,0.0
SAL02539,2024-12-25,P006,C0086,West,S005,1,112.91,0.05
SAL02540,2024-12-13,P012,C0905,South,S006,7,129.84,0.0
SAL02541,2024-11-10,P013,C0180,North,S009,6,98.69,0.0
SAL02542,2024-11-15,P014,C0372,West,S008,4,69.98,0.0
SAL02543,2025-04-19,P002,C0120,West,S008,8,107.21,0.0
SAL02544,2025-06-16,P014,C0207,East,S006,2,62.67,0.1
SAL02545,2025-06-24,P007,C0371,East,S003,6,7.06,0.05
SAL02546,2025-07-08,P002,C0018,East,S007,2,109.41,0.0
SAL02547,2025-07-02,P011,C0582,East,S002,4,42.72,0.0
SAL02548,2025-02-05,P013,C0140,West,S006,5,125.28,0.15
SAL02549,2025-06-24,P009,C0932,North,S009,10,52.05,0.05
SAL02550,2024-08-07,P010,C0376,East,S010,8,93.23,0.05
SAL02551,2025-01-22,P018,C0701,West,S005,8,97.92,0.15
SAL02552,2024-10-02,P015,C0382,West,S006,8,8.3,0.1
SAL02553,2024-12-16,P010,C0856,South,S008,6,97.3,0.05
SAL02554,2025-06-20,P001,C0436,West,S007,7,81.28,0.0
SAL02555,2024-08-29,P003,C0239,West,S008,1,116.09,0.0
SAL02556,2025-05-11,P001,C0904,West,S006,9,76.43,0.1
SAL02557,2024-10-08,P001,C0090,West,S006,8,67.61,0.0
SAL02558,2025-03-15,P001,C0189,South,S003,10,82.79,0.1
SAL02559,2025-02-05,P010,C0533,North,S006,5,96.3,0.0
SAL02560,2024-09-24,P010,C0481,West,S002,1,92.65,0.0
SAL02561,2024-12-11,P019,C0127,East,S001,7,21.93,0.0
SAL02562,2024-09-09,P015,C0188,West,S008,8,7.48,0.0
SAL02563,2025-02-04,P004,C0957,North,S004,10,42.65,0.1
SAL02564,2025-04-13,P005,C0102,North,S005,3,39.16,0.0
SAL02565,2025-01-30,P017,C0518,East,S006,2,69.49,0.0
SAL02566,2024-08-30,P001,C0080,East,S009,2,70.95,0.0
SAL02567,2025-02-05,P015,C0241,South,S009,9,7.85,0.0
SAL02568,2025-03-31,P013,C0750,West,S001,2,100.19,0.05
SAL02569,2024-08-19,P015,C0842,North,S008,5,6.37,0.0
SAL02570,2025-04-12,P007,C0004,South,S004,10,7.21,0.1
SAL02571,2025-04-09,P011,C0136,West,S006,6,37.99,0.0
SAL02572,2024-12-07,P016,C0713,West,S003,3,83.96,0.1
SAL02573,2024-11-04,P010,C0105,South,S010,2,100.26,0.0
SAL02574,2024-09-11,P011,C0680,East,S004,10,48.36,0.0
SAL02575,2024-09-23,P014,C0648,North,S005,1,66.41,0.1
SAL02576,2024-09-29,P007,C0854,South,S003,8,8.65,0.0
SAL02577,2024-11-17,P002,C0223,South,S008,2,84.1,0.0
SAL02578,2024-10-25,P014,C0933,West,S004,8,71.27,0.1
SAL02579,2025-02-04,P008,C0331,West,S005,2,98.51,0.0
SAL02580,2025-03-22,P012,C0449,North,S001,7,123.63,0.0
SAL02581,2024-08-10,P002,C0962,North,S006,5,107.2,0.05
SAL02582,2025-05-02,P002,C0369,West,S010,5,100.42,0.05
SAL02583,2024-12-28,P013,C0864,South,S005,6,95.9,0.0
SAL02584,2025-02-17,P017,C0463,South,S003,7,63.7,0.0
SAL02585,2024-09-10,P006,C0570,East,S001,3,89.82,0.05
SAL02586,2025-04-25,P019,C0750,West,S006,3,21.72,0.15
SAL02587,2024-12-16,P010,C0781,South,S002,5,81.31,0.05
SAL02588,2025-03-30,P014,C0552,West,S010,7,79.69,0.1
SAL02589,2024-09-18,P001,C0293,West,S008,8,77.77,0.1
SAL02590,2024-09-30,P015,C0857,North,S005,5,7.18,0.05
SAL02591,2024-12-05,P018,C0620,North,S004,4,120.28,0.0
SAL02592,2025-03-11,P015,C0588,North,S010,1,8.36,0.0
SAL02593,2025-02-13,P020,C0140,South,S002,8,136.71,0.15
SAL02594,2024-12-09,P012,C0279,West,S007,2,119.65,0.0
SAL02595,2025-01-04,P009,C0811,North,S001,10,49.54,0.0
SAL02596,2024-12-16,P014,C0352,East,S010,10,78.15,0.0
SAL02597,2024-07-26,P001,C0177,South,S005,3,84.54,0.0
SAL02598,2025-04-26,P004,C0227,East,S004,1,47.13,0.0
SAL02599,2025-03-31,P014,C0403,East,S003,1,74.22,0.0
SAL02600,2024-09-28,P002,C0862,South,S003,7,84.57,0.1
SAL02601,2025-05-27,P010,C0539,East,S005,3,77.63,0.1
SAL02602,2025-01-21,P016,C0504,North,S002,7,83.73,0.0
SAL02603,2024-10-06,P009,C0905,West,S010,9,41.44,0.0
SAL02604,2024-08-09,P013,C0544,North,S001,9,114.75,0.1
SAL02605,2025-04-02,P014,C0385,East,S004,9,81.84,0.0
SAL02606,2024-11-21,P005,C0912,South,S009,4,34.91,0.05
SAL02607,2025-04-26,P002,C0430,West,S001,2,108.24,0.05
SAL02608,2025-06-07,P011,C0622,North,S004,9,43.19,0.0
SAL02609,2025-04-08,P001,C0397,South,S006,6,74.77,0.05
SAL02610,2024-10-02,P016,C0978,West,S006,4,74.88,0.0
SAL02611,2024-09-29,P019,C0504,South,S005,6,24.4,0.0
SAL02612,2025-05-25,P018,C0177,East,S004,9,98.06,0.0
SAL02613,2024-09-17,P009,C0869,North,S003,3,43.32,0.05
SAL02614,2025-07-04,P009,C0917,East,S007,1,47.97,0.15
SAL02615,2025-06-24,P004,C0713,East,S005,6,40.67,0.0
SAL02616,2024-07-29,P009,C0722,North,S010,5,46.54,0.0
SAL02617,2024-10-19,P013,C0208,West,S004,3,112.22,0.0
SAL02618,2024-10-13,P012,C0731,North,S006,5,120.55,0.05
SAL02619,2025-02-23,P012,C0480,East,S004,3,118.51,0.05
SAL02620,2025-07-16,P013,C0951,West,S001,1,116.14,0.1
SAL02621,2024-08-20,P004,C0031,East,S008,8,39.73,0.0
SAL02622,2024-08-25,P005,C0069,South,S008,9,30.44,0.1
SAL02623,2025-04-23,P008,C0708,West,S009,4,102.94,0.0
SAL02624,2025-01-19,P005,C0083,North,S003,7,32.06,0.0
SAL02625,2025-01-25,P009,C0347,North,S003,10,51.51,0.0
